date,agent_id,calls,aht,fcr,occupancy,adherence,csat
2026-03-10,A030,55,236.2,0.585,0.698,0.807,4.07
2026-01-30,A030,20,433.3,0.686,0.629,0.914,3.75
2026-02-09,A030,18,298.1,0.764,0.618,0.862,4.21
2026-03-09,A030,43,394.4,0.674,0.881,0.882,3.89
2026-02-25,A030,42,535.6,0.761,0.815,0.891,3.59
2026-02-10,A030,59,399.0,0.862,0.912,0.858,3.26
2026-03-07,A030,30,192.8,0.812,0.704,0.968,4.01
2026-02-11,A030,18,626.3,0.875,0.64,0.895,4.66
2026-06-15,A030,25,258.4,0.648,0.816,0.892,4.48
2026-05-01,A030,50,619.9,0.677,0.608,0.81,4.52
2026-01-28,A030,22,343.3,0.798,0.95,0.981,4.66
2026-03-04,A030,34,631.1,0.891,0.788,0.96,4.52
2026-04-09,A030,47,181.4,0.582,0.945,0.803,3.39
2026-04-25,A030,38,338.8,0.567,0.71,0.984,4.52
2026-03-27,A030,47,612.5,0.777,0.891,0.824,4.1
2026-06-21,A030,32,523.8,0.776,0.67,0.859,4.67
2026-06-08,A030,45,314.1,0.633,0.868,0.889,4.0
2026-07-15,A030,24,594.5,0.682,0.683,0.878,4.32
2026-03-05,A030,47,639.8,0.651,0.748,0.982,3.37
2026-06-11,A030,24,185.8,0.58,0.9,0.888,4.28
2026-03-14,A030,31,652.6,0.706,0.734,0.935,4.67
2026-05-21,A030,59,371.2,0.767,0.804,0.856,4.32
2026-04-30,A030,17,185.2,0.901,0.692,0.876,4.2
2026-06-19,A030,60,521.4,0.797,0.678,0.942,4.73
2026-05-07,A030,17,213.2,0.7,0.683,0.893,4.48
2026-04-21,A030,21,582.2,0.817,0.646,0.955,4.7
2026-03-11,A030,51,576.2,0.56,0.815,0.814,3.57
2026-05-31,A030,36,214.8,0.848,0.881,0.908,3.8
2026-02-26,A030,24,189.1,0.872,0.715,0.884,3.67
2026-07-10,A030,45,184.6,0.847,0.92,0.853,3.24
2026-02-18,A030,51,288.0,0.683,0.905,0.81,4.16
2026-05-24,A030,59,439.9,0.865,0.778,0.926,3.97
2026-07-21,A030,50,566.0,0.763,0.615,0.941,3.66
2026-05-09,A030,43,349.2,0.769,0.723,0.861,3.26
2026-06-13,A030,54,677.3,0.844,0.767,0.921,4.56
2026-03-31,A030,24,238.3,0.691,0.938,0.89,4.04
2026-04-03,A031,17,348.4,0.887,0.668,0.845,4.06
2026-07-11,A031,51,663.7,0.796,0.939,0.864,4.47
2026-06-29,A031,58,703.2,0.799,0.857,0.827,3.86
2026-07-07,A031,15,681.1,0.706,0.809,0.938,3.29
2026-04-05,A031,16,695.2,0.614,0.729,0.907,3.86
2026-05-27,A031,55,363.2,0.585,0.75,0.902,4.5
2026-04-22,A031,48,255.3,0.706,0.732,0.9,3.95
2026-03-25,A031,48,314.0,0.881,0.927,0.856,4.02
2026-03-13,A031,31,233.6,0.818,0.705,0.927,3.85
2026-03-10,A031,46,516.5,0.742,0.886,0.89,4.02
2026-02-09,A031,40,435.6,0.716,0.836,0.872,3.77
2026-03-09,A031,20,199.7,0.861,0.641,0.931,4.08
2026-02-25,A031,59,621.6,0.773,0.774,0.863,3.24
2026-02-10,A031,43,228.8,0.633,0.781,0.964,3.9
2026-04-12,A031,30,295.2,0.771,0.859,0.985,4.53
2026-03-07,A031,48,547.3,0.58,0.923,0.852,3.86
2026-06-15,A031,29,534.6,0.798,0.833,0.866,3.77
2026-03-04,A031,46,679.4,0.674,0.688,0.844,4.14
2026-03-08,A031,38,269.8,0.827,0.806,0.827,3.51
2026-04-09,A031,59,259.5,0.92,0.857,0.96,4.66
2026-04-25,A031,29,480.7,0.785,0.875,0.91,4.17
2026-03-27,A031,27,393.2,0.774,0.731,0.853,4.24
2026-02-24,A031,50,645.6,0.914,0.896,0.948,3.55
2026-06-21,A031,21,342.9,0.661,0.713,0.978,4.76
2026-03-05,A031,47,508.8,0.587,0.922,0.906,3.75
2026-06-11,A031,45,576.3,0.638,0.915,0.809,4.32
2026-05-21,A031,57,466.5,0.605,0.857,0.921,4.58
2026-04-30,A031,20,671.1,0.738,0.717,0.967,4.55
2026-06-19,A031,21,427.2,0.587,0.861,0.871,3.21
2026-05-07,A031,30,534.1,0.882,0.831,0.83,4.34
2026-02-07,A031,30,598.5,0.898,0.892,0.962,4.45
2026-03-11,A031,30,667.1,0.756,0.8,0.904,3.39
2026-02-03,A031,21,505.2,0.615,0.935,0.866,4.26
2026-05-31,A031,26,325.2,0.765,0.798,0.955,3.3
2026-07-22,A031,15,517.1,0.776,0.733,0.981,4.14
2026-02-26,A031,40,663.2,0.865,0.829,0.845,3.49
2026-07-10,A031,23,317.4,0.842,0.931,0.948,4.22
2026-07-05,A031,18,584.1,0.776,0.858,0.883,4.25
2026-02-18,A031,59,529.0,0.834,0.627,0.863,3.95
2026-03-24,A031,33,447.9,0.642,0.825,0.879,3.25
2026-07-21,A031,33,627.7,0.847,0.683,0.908,4.3
2026-03-31,A031,36,185.3,0.777,0.859,0.972,4.13
2026-03-22,A032,21,658.4,0.76,0.605,0.911,4.26
2026-04-03,A032,17,602.1,0.754,0.867,0.945,4.0
2026-05-26,A032,33,185.8,0.773,0.707,0.913,4.26
2026-07-07,A032,57,311.6,0.591,0.651,0.882,4.12
2026-04-05,A032,33,603.1,0.847,0.945,0.942,3.69
2026-05-27,A032,44,321.8,0.887,0.629,0.906,4.6
2026-01-26,A032,23,652.4,0.677,0.765,0.846,4.79
2026-04-22,A032,54,370.2,0.719,0.606,0.815,3.61
2026-03-25,A032,22,453.4,0.912,0.799,0.941,3.48
2026-07-09,A032,28,452.3,0.9,0.919,0.815,3.74
2026-03-10,A032,38,365.5,0.793,0.679,0.813,4.47
2026-01-30,A032,24,312.9,0.872,0.848,0.878,4.15
2026-02-09,A032,43,398.6,0.737,0.706,0.913,3.74
2026-03-09,A032,41,510.9,0.601,0.881,0.931,3.28
2026-04-12,A032,34,218.5,0.743,0.944,0.972,4.62
2026-03-07,A032,46,548.8,0.742,0.751,0.895,3.85
2026-02-11,A032,30,514.8,0.826,0.844,0.816,3.45
2026-06-15,A032,40,297.5,0.816,0.726,0.879,4.34
2026-05-01,A032,49,693.7,0.607,0.817,0.967,4.1
2026-03-04,A032,39,537.0,0.718,0.623,0.88,4.08
2026-04-25,A032,44,240.0,0.62,0.612,0.956,4.27
2026-03-27,A032,35,431.7,0.86,0.778,0.955,4.7
2026-02-24,A032,18,281.2,0.858,0.819,0.899,4.28
2026-06-21,A032,46,599.4,0.888,0.617,0.98,3.76
2026-06-08,A032,21,251.8,0.872,0.705,0.831,3.21
2026-02-13,A032,32,342.7,0.613,0.73,0.985,3.77
2026-07-15,A032,17,245.7,0.571,0.882,0.801,3.32
2026-06-11,A032,31,514.5,0.846,0.782,0.926,4.0
2026-05-21,A032,17,600.2,0.645,0.794,0.882,4.23
2026-04-30,A032,36,594.6,0.605,0.935,0.866,3.31
2026-05-07,A032,21,339.6,0.858,0.886,0.828,4.3
2026-02-07,A032,44,515.7,0.907,0.915,0.955,4.36
2026-04-21,A032,37,181.8,0.836,0.708,0.811,4.28
2026-03-11,A032,25,192.8,0.782,0.633,0.893,4.36
2026-02-03,A032,50,305.7,0.747,0.797,0.936,3.35
2026-05-10,A032,39,385.0,0.557,0.912,0.911,3.6
2026-07-22,A032,49,539.3,0.662,0.76,0.904,4.08
2026-02-26,A032,52,208.3,0.847,0.722,0.876,3.32
2026-02-18,A032,35,515.4,0.804,0.887,0.933,3.55
2026-05-24,A032,22,217.0,0.793,0.905,0.963,4.61
2026-03-24,A032,23,588.7,0.75,0.862,0.934,4.51
2026-07-21,A032,49,369.6,0.712,0.677,0.844,3.37
2026-05-09,A032,29,688.6,0.574,0.654,0.848,4.76
2026-06-13,A032,34,511.4,0.869,0.678,0.972,4.66
2026-03-31,A032,40,495.5,0.84,0.784,0.81,4.5
2026-04-03,A033,37,272.3,0.7,0.862,0.967,3.63
2026-06-29,A033,48,485.1,0.621,0.702,0.974,3.72
2026-05-26,A033,32,705.3,0.876,0.657,0.91,4.04
2026-07-07,A033,57,520.6,0.808,0.793,0.861,4.48
2026-04-05,A033,50,274.8,0.826,0.945,0.859,3.28
2026-05-27,A033,47,423.6,0.868,0.736,0.891,4.78
2026-01-26,A033,40,314.5,0.579,0.708,0.964,3.49
2026-04-22,A033,45,325.8,0.861,0.654,0.915,4.21
2026-03-25,A033,58,617.7,0.899,0.637,0.936,3.79
2026-07-09,A033,30,552.4,0.694,0.806,0.806,3.33
2026-03-10,A033,59,670.9,0.822,0.815,0.839,4.06
2026-01-30,A033,59,251.8,0.769,0.813,0.816,4.75
2026-02-09,A033,50,642.6,0.651,0.739,0.851,3.9
2026-03-09,A033,19,606.8,0.824,0.903,0.822,3.85
2026-02-25,A033,35,290.1,0.872,0.792,0.815,4.08
2026-02-10,A033,29,317.6,0.682,0.622,0.924,3.22
2026-04-12,A033,39,552.5,0.677,0.612,0.865,3.9
2026-03-07,A033,39,497.8,0.601,0.778,0.95,3.73
2026-06-15,A033,16,577.0,0.777,0.662,0.871,4.34
2026-01-28,A033,45,593.9,0.584,0.878,0.913,3.39
2026-03-04,A033,25,637.1,0.564,0.853,0.865,4.54
2026-03-08,A033,37,415.2,0.619,0.625,0.8,4.54
2026-04-25,A033,19,224.5,0.69,0.673,0.86,4.04
2026-03-27,A033,50,267.2,0.708,0.934,0.883,3.55
2026-02-24,A033,60,359.2,0.774,0.918,0.86,3.57
2026-06-21,A033,52,376.1,0.688,0.686,0.871,4.28
2026-07-15,A033,19,370.2,0.671,0.935,0.914,4.76
2026-06-11,A033,39,704.5,0.682,0.73,0.884,4.5
2026-03-14,A033,41,385.6,0.727,0.768,0.97,3.63
2026-05-21,A033,27,394.2,0.702,0.756,0.954,3.39
2026-06-19,A033,27,478.9,0.82,0.764,0.963,4.4
2026-05-07,A033,43,308.3,0.705,0.717,0.967,4.24
2026-04-21,A033,37,677.0,0.84,0.91,0.982,3.65
2026-02-03,A033,51,476.1,0.915,0.653,0.855,4.58
2026-05-10,A033,21,522.9,0.856,0.627,0.847,3.33
2026-05-31,A033,27,671.6,0.824,0.632,0.966,3.48
2026-07-22,A033,54,185.9,0.89,0.73,0.887,3.75
2026-07-05,A033,39,307.3,0.734,0.928,0.881,4.26
2026-02-18,A033,25,332.2,0.69,0.766,0.882,4.32
2026-03-24,A033,21,205.2,0.747,0.618,0.881,3.77
2026-07-21,A033,35,679.8,0.586,0.655,0.851,4.5
2026-06-13,A033,55,496.8,0.58,0.924,0.879,4.54
2026-03-22,A034,31,569.3,0.84,0.786,0.86,4.58
2026-04-03,A034,32,436.9,0.695,0.685,0.865,3.99
2026-07-11,A034,21,210.8,0.615,0.887,0.927,4.61
2026-05-26,A034,17,215.2,0.553,0.661,0.952,3.71
2026-04-05,A034,47,326.0,0.787,0.816,0.927,3.94
2026-01-26,A034,19,196.9,0.677,0.726,0.965,4.33
2026-04-22,A034,34,364.7,0.648,0.727,0.827,3.96
2026-03-25,A034,32,697.2,0.825,0.692,0.973,3.47
2026-07-09,A034,39,306.2,0.73,0.754,0.869,3.33
2026-03-13,A034,33,223.3,0.595,0.923,0.927,4.44
2026-03-10,A034,56,508.1,0.698,0.861,0.87,3.21
2026-02-09,A034,24,686.4,0.647,0.868,0.962,3.71
2026-03-09,A034,25,276.9,0.612,0.716,0.812,4.54
2026-02-25,A034,41,713.3,0.712,0.947,0.945,3.38
2026-03-07,A034,55,412.0,0.64,0.701,0.873,3.94
2026-02-11,A034,22,235.4,0.786,0.758,0.933,3.95
2026-06-15,A034,38,491.2,0.91,0.944,0.882,3.28
2026-01-28,A034,17,515.9,0.772,0.698,0.843,3.51
2026-03-04,A034,35,232.5,0.648,0.819,0.852,4.39
2026-04-09,A034,20,479.2,0.722,0.852,0.874,4.3
2026-04-25,A034,41,219.2,0.902,0.89,0.973,4.24
2026-03-27,A034,22,409.3,0.893,0.743,0.841,3.62
2026-02-24,A034,41,252.0,0.782,0.622,0.84,4.14
2026-06-08,A034,53,195.5,0.904,0.848,0.967,4.59
2026-02-13,A034,24,323.3,0.817,0.721,0.892,3.52
2026-07-15,A034,31,385.6,0.788,0.849,0.835,4.74
2026-03-05,A034,17,688.7,0.767,0.881,0.838,4.51
2026-06-11,A034,24,521.9,0.641,0.781,0.873,3.92
2026-06-19,A034,59,393.0,0.584,0.798,0.933,4.53
2026-05-07,A034,28,609.0,0.584,0.823,0.896,4.11
2026-02-07,A034,55,312.9,0.739,0.678,0.954,3.6
2026-04-21,A034,50,705.6,0.893,0.914,0.877,4.12
2026-03-11,A034,37,189.1,0.631,0.731,0.819,4.32
2026-02-03,A034,51,482.2,0.903,0.949,0.906,3.74
2026-05-10,A034,54,481.0,0.772,0.82,0.899,4.67
2026-07-22,A034,22,604.9,0.574,0.887,0.945,3.24
2026-02-26,A034,54,582.1,0.762,0.613,0.894,4.77
2026-07-10,A034,49,181.9,0.672,0.69,0.885,3.94
2026-07-05,A034,19,451.4,0.679,0.602,0.875,4.53
2026-02-18,A034,31,685.4,0.918,0.773,0.943,4.64
2026-05-24,A034,20,569.1,0.832,0.76,0.974,3.72
2026-03-24,A034,15,698.9,0.687,0.906,0.891,4.47
2026-07-21,A034,26,189.7,0.646,0.71,0.822,4.71
2026-05-09,A034,44,231.0,0.594,0.601,0.918,4.54
2026-06-13,A034,37,627.1,0.64,0.717,0.876,3.83
2026-03-31,A034,36,568.8,0.896,0.722,0.901,3.55
2026-03-22,A035,30,267.4,0.698,0.928,0.895,3.55
2026-04-03,A035,37,689.5,0.818,0.854,0.98,3.78
2026-07-11,A035,50,477.1,0.892,0.789,0.892,4.41
2026-05-26,A035,40,459.3,0.723,0.943,0.836,4.33
2026-07-07,A035,32,241.4,0.784,0.636,0.879,3.99
2026-04-05,A035,34,350.0,0.581,0.817,0.836,4.69
2026-05-27,A035,19,614.5,0.677,0.639,0.959,3.83
2026-01-26,A035,55,408.4,0.776,0.844,0.902,4.36
2026-07-09,A035,45,540.2,0.705,0.807,0.851,3.72
2026-03-13,A035,34,479.6,0.653,0.746,0.856,3.32
2026-02-09,A035,15,439.7,0.708,0.684,0.848,3.37
2026-03-09,A035,20,622.4,0.587,0.767,0.905,4.17
2026-02-25,A035,23,549.0,0.667,0.914,0.899,4.2
2026-02-10,A035,54,194.4,0.734,0.806,0.952,3.59
2026-04-12,A035,27,382.2,0.888,0.696,0.83,3.25
2026-02-11,A035,32,440.6,0.799,0.917,0.944,3.61
2026-06-15,A035,32,604.3,0.771,0.808,0.969,3.98
2026-05-01,A035,25,299.0,0.758,0.74,0.94,3.38
2026-01-28,A035,30,461.9,0.797,0.692,0.913,4.34
2026-03-04,A035,47,501.9,0.645,0.835,0.844,3.98
2026-03-08,A035,60,477.1,0.871,0.737,0.899,4.61
2026-04-25,A035,27,287.8,0.853,0.624,0.943,3.85
2026-03-27,A035,46,710.1,0.71,0.855,0.877,3.51
2026-02-24,A035,58,194.0,0.557,0.794,0.832,4.15
2026-06-21,A035,48,701.2,0.626,0.741,0.887,3.22
2026-06-08,A035,55,271.5,0.74,0.763,0.837,3.3
2026-07-15,A035,54,530.3,0.691,0.933,0.833,4.43
2026-03-05,A035,39,185.1,0.61,0.849,0.989,4.61
2026-06-11,A035,31,389.6,0.75,0.834,0.828,4.56
2026-03-14,A035,50,632.2,0.654,0.947,0.895,4.51
2026-05-21,A035,38,244.8,0.861,0.89,0.867,4.48
2026-04-30,A035,24,259.9,0.915,0.819,0.853,3.82
2026-06-19,A035,50,418.5,0.679,0.859,0.958,4.25
2026-05-07,A035,21,549.6,0.88,0.769,0.861,4.73
2026-02-07,A035,37,460.7,0.719,0.823,0.911,4.77
2026-04-21,A035,56,300.7,0.854,0.666,0.91,3.2
2026-03-11,A035,46,294.0,0.587,0.795,0.82,4.21
2026-05-31,A035,19,233.0,0.645,0.851,0.855,4.61
2026-07-22,A035,50,581.8,0.87,0.749,0.852,4.33
2026-02-26,A035,46,604.9,0.627,0.893,0.923,4.56
2026-07-10,A035,31,357.3,0.616,0.943,0.939,4.21
2026-07-05,A035,31,603.5,0.739,0.755,0.887,3.28
2026-03-24,A035,51,201.3,0.554,0.61,0.982,3.33
2026-05-09,A035,53,575.0,0.745,0.882,0.85,4.18
2026-06-13,A035,43,491.8,0.56,0.927,0.828,4.69
2026-03-31,A035,26,461.4,0.914,0.92,0.926,4.17
2026-03-22,A036,59,422.2,0.726,0.607,0.912,4.47
2026-04-03,A036,29,624.5,0.753,0.675,0.823,4.49
2026-07-11,A036,28,232.7,0.747,0.784,0.853,4.77
2026-06-29,A036,25,283.7,0.597,0.874,0.945,4.75
2026-05-26,A036,24,692.2,0.879,0.653,0.914,3.98
2026-07-07,A036,55,716.1,0.651,0.762,0.942,4.52
2026-04-05,A036,46,272.4,0.665,0.821,0.871,3.67
2026-05-27,A036,49,652.1,0.842,0.876,0.962,3.96
2026-01-26,A036,49,270.4,0.68,0.61,0.88,4.02
2026-04-22,A036,59,199.7,0.832,0.761,0.859,4.44
2026-07-09,A036,18,400.9,0.864,0.9,0.941,3.47
2026-01-30,A036,55,208.3,0.825,0.64,0.844,3.93
2026-02-09,A036,26,641.7,0.611,0.808,0.93,4.22
2026-03-09,A036,40,632.4,0.636,0.791,0.984,4.74
2026-02-25,A036,39,258.2,0.653,0.676,0.8,4.17
2026-02-10,A036,49,271.1,0.676,0.911,0.868,4.67
2026-04-12,A036,22,443.7,0.607,0.788,0.913,3.82
2026-02-11,A036,36,606.6,0.917,0.735,0.865,3.26
2026-06-15,A036,45,582.0,0.813,0.912,0.979,3.87
2026-05-01,A036,48,304.8,0.606,0.704,0.838,3.77
2026-01-28,A036,45,695.8,0.682,0.61,0.824,4.74
2026-03-04,A036,51,359.4,0.767,0.608,0.83,4.1
2026-03-08,A036,16,495.3,0.848,0.941,0.886,4.56
2026-04-09,A036,19,408.9,0.894,0.663,0.806,3.83
2026-04-25,A036,34,208.0,0.607,0.921,0.832,3.5
2026-03-27,A036,57,689.9,0.689,0.737,0.889,3.58
2026-02-24,A036,54,493.7,0.81,0.908,0.954,3.5
2026-06-21,A036,31,319.8,0.704,0.824,0.982,3.57
2026-02-13,A036,22,399.3,0.809,0.92,0.958,3.54
2026-07-15,A036,22,437.3,0.913,0.928,0.974,4.76
2026-06-11,A036,30,251.0,0.705,0.773,0.869,4.49
2026-03-14,A036,38,568.9,0.57,0.658,0.858,4.0
2026-04-30,A036,60,349.0,0.762,0.795,0.823,3.65
2026-06-19,A036,32,184.7,0.581,0.616,0.894,4.49
2026-05-07,A036,28,401.7,0.621,0.916,0.837,3.4
2026-02-07,A036,29,434.8,0.638,0.857,0.926,3.4
2026-04-21,A036,46,587.6,0.886,0.707,0.875,4.1
2026-02-03,A036,29,440.6,0.712,0.76,0.949,3.95
2026-05-31,A036,27,617.3,0.599,0.689,0.948,3.62
2026-07-22,A036,42,241.0,0.591,0.608,0.987,3.88
2026-02-26,A036,40,339.2,0.732,0.949,0.989,3.54
2026-07-05,A036,23,301.8,0.556,0.704,0.952,4.1
2026-02-18,A036,44,469.4,0.587,0.652,0.845,3.93
2026-05-24,A036,31,599.8,0.816,0.751,0.949,3.5
2026-05-16,A036,39,482.2,0.677,0.633,0.965,4.74
2026-03-24,A036,56,541.0,0.63,0.948,0.987,3.27
2026-05-09,A036,17,503.7,0.853,0.854,0.936,3.96
2026-06-13,A036,56,502.6,0.633,0.78,0.886,3.56
2026-03-31,A036,41,364.5,0.776,0.67,0.899,4.28
2026-03-22,A037,25,424.5,0.752,0.654,0.922,3.85
2026-04-03,A037,51,239.2,0.842,0.883,0.921,3.34
2026-07-11,A037,20,247.7,0.729,0.826,0.927,4.37
2026-06-29,A037,44,242.5,0.731,0.897,0.834,3.92
2026-05-26,A037,23,280.7,0.559,0.725,0.924,4.06
2026-07-07,A037,54,304.6,0.762,0.927,0.871,4.72
2026-05-27,A037,39,467.4,0.881,0.655,0.913,4.3
2026-01-26,A037,43,508.3,0.574,0.828,0.946,4.6
2026-04-22,A037,49,661.9,0.827,0.715,0.836,3.84
2026-07-09,A037,31,448.0,0.915,0.874,0.85,4.58
2026-03-13,A037,37,666.9,0.634,0.683,0.83,4.72
2026-03-10,A037,36,659.8,0.701,0.772,0.897,4.28
2026-01-30,A037,32,712.9,0.559,0.707,0.854,3.77
2026-02-09,A037,30,530.5,0.606,0.758,0.895,3.72
2026-03-09,A037,19,487.6,0.785,0.704,0.929,4.65
2026-02-25,A037,55,223.3,0.699,0.829,0.849,4.52
2026-02-10,A037,46,450.0,0.755,0.642,0.803,4.75
2026-04-12,A037,47,350.7,0.559,0.732,0.883,4.54
2026-02-11,A037,52,389.1,0.739,0.787,0.866,3.38
2026-06-15,A037,27,701.0,0.777,0.945,0.952,4.77
2026-01-28,A037,43,292.9,0.594,0.783,0.85,4.19
2026-03-04,A037,24,363.9,0.901,0.655,0.903,3.97
2026-03-08,A037,31,651.4,0.559,0.892,0.99,4.11
2026-04-09,A037,25,572.5,0.79,0.93,0.903,3.9
2026-04-25,A037,48,709.3,0.655,0.673,0.969,3.77
2026-03-27,A037,32,626.9,0.853,0.903,0.848,3.45
2026-06-08,A037,58,209.4,0.599,0.837,0.926,3.7
2026-07-15,A037,34,487.6,0.648,0.872,0.817,4.62
2026-03-05,A037,23,691.0,0.844,0.604,0.944,4.28
2026-06-11,A037,31,596.8,0.627,0.756,0.97,4.24
2026-03-14,A037,23,679.3,0.657,0.925,0.85,4.65
2026-05-21,A037,39,298.4,0.651,0.672,0.979,4.47
2026-05-07,A037,38,236.7,0.563,0.634,0.926,4.74
2026-02-07,A037,58,183.7,0.775,0.934,0.967,4.35
2026-03-11,A037,25,516.6,0.552,0.698,0.862,4.43
2026-02-03,A037,53,540.5,0.662,0.835,0.838,4.56
2026-05-10,A037,39,714.3,0.887,0.91,0.841,3.73
2026-05-31,A037,47,653.0,0.868,0.87,0.835,4.48
2026-07-22,A037,56,481.0,0.691,0.889,0.878,3.31
2026-02-26,A037,15,614.2,0.777,0.931,0.813,4.24
2026-07-05,A037,25,466.7,0.915,0.851,0.83,3.68
2026-02-18,A037,23,493.9,0.585,0.765,0.908,4.79
2026-05-24,A037,51,667.2,0.894,0.908,0.922,3.37
2026-05-16,A037,36,548.7,0.645,0.646,0.841,4.7
2026-03-24,A037,29,299.2,0.775,0.678,0.953,3.63
2026-07-21,A037,46,416.3,0.915,0.617,0.91,4.38
2026-05-09,A037,45,350.8,0.793,0.815,0.927,3.57
2026-06-13,A037,35,708.3,0.803,0.601,0.833,3.49
2026-03-31,A037,18,673.0,0.566,0.627,0.826,3.64
2026-04-03,A038,32,406.5,0.884,0.811,0.939,4.8
2026-07-11,A038,22,358.1,0.803,0.758,0.907,4.53
2026-06-29,A038,48,495.4,0.852,0.806,0.883,3.82
2026-05-26,A038,37,201.6,0.872,0.857,0.947,3.67
2026-07-07,A038,21,703.0,0.663,0.769,0.855,4.15
2026-04-05,A038,44,196.5,0.682,0.736,0.963,3.98
2026-05-27,A038,29,536.7,0.901,0.647,0.899,4.23
2026-04-22,A038,42,304.7,0.8,0.63,0.809,3.37
2026-03-25,A038,50,558.7,0.915,0.63,0.824,3.49
2026-03-13,A038,46,696.9,0.606,0.795,0.893,3.36
2026-03-10,A038,43,406.2,0.739,0.932,0.974,4.25
2026-02-09,A038,27,577.6,0.893,0.601,0.922,3.71
2026-02-25,A038,53,619.5,0.872,0.737,0.882,3.74
2026-02-10,A038,21,618.1,0.911,0.81,0.942,3.33
2026-04-12,A038,56,490.6,0.695,0.878,0.857,3.4
2026-03-07,A038,28,573.3,0.804,0.72,0.874,3.8
2026-02-11,A038,34,713.2,0.672,0.767,0.886,4.16
2026-05-01,A038,33,664.9,0.799,0.876,0.887,4.04
2026-01-28,A038,55,188.2,0.871,0.857,0.837,4.51
2026-03-04,A038,43,357.1,0.574,0.62,0.821,3.49
2026-03-08,A038,44,547.9,0.624,0.865,0.819,3.61
2026-04-09,A038,58,428.7,0.919,0.617,0.839,3.22
2026-04-25,A038,33,584.4,0.844,0.886,0.913,4.09
2026-06-08,A038,41,480.7,0.732,0.813,0.821,3.77
2026-07-15,A038,39,666.2,0.635,0.89,0.898,4.23
2026-03-05,A038,58,662.1,0.563,0.75,0.953,3.47
2026-06-11,A038,15,595.8,0.868,0.841,0.897,4.59
2026-03-14,A038,60,282.8,0.68,0.941,0.807,3.65
2026-05-21,A038,33,416.2,0.739,0.629,0.874,3.48
2026-04-30,A038,59,312.3,0.635,0.881,0.861,3.95
2026-06-19,A038,33,257.5,0.788,0.651,0.946,3.67
2026-05-07,A038,32,659.2,0.695,0.611,0.96,3.98
2026-02-07,A038,27,221.5,0.64,0.787,0.959,3.75
2026-02-03,A038,54,707.9,0.582,0.941,0.801,4.67
2026-05-10,A038,46,489.7,0.823,0.732,0.989,4.52
2026-07-22,A038,24,419.9,0.908,0.938,0.94,3.73
2026-02-26,A038,37,343.0,0.867,0.734,0.831,4.27
2026-07-05,A038,20,693.2,0.585,0.672,0.887,4.71
2026-02-18,A038,45,428.4,0.566,0.774,0.861,3.31
2026-05-24,A038,32,709.8,0.799,0.715,0.945,4.47
2026-05-16,A038,39,221.6,0.852,0.816,0.93,3.97
2026-07-21,A038,43,695.6,0.643,0.613,0.931,3.73
2026-05-09,A038,50,412.4,0.56,0.77,0.93,3.27
2026-06-13,A038,47,572.4,0.81,0.912,0.886,3.51
2026-03-31,A038,16,681.6,0.791,0.631,0.886,4.28
2026-03-22,A039,34,306.5,0.585,0.741,0.978,4.58
2026-04-03,A039,42,631.4,0.698,0.902,0.817,4.17
2026-06-29,A039,46,640.3,0.852,0.852,0.901,4.37
2026-05-26,A039,47,389.7,0.9,0.691,0.948,3.33
2026-07-07,A039,52,258.9,0.912,0.877,0.908,4.0
2026-04-05,A039,54,357.5,0.813,0.804,0.949,3.99
2026-05-27,A039,22,666.0,0.811,0.674,0.879,3.35
2026-01-26,A039,21,711.6,0.88,0.607,0.875,4.64
2026-04-22,A039,20,556.9,0.644,0.783,0.98,4.18
2026-03-25,A039,56,451.3,0.81,0.79,0.944,3.98
2026-03-13,A039,18,253.6,0.612,0.832,0.853,4.37
2026-01-30,A039,49,354.3,0.577,0.652,0.989,4.46
2026-02-09,A039,50,588.0,0.655,0.655,0.873,4.72
2026-03-09,A039,49,591.6,0.914,0.781,0.962,3.34
2026-02-25,A039,18,627.9,0.623,0.81,0.915,4.58
2026-04-12,A039,50,584.2,0.906,0.864,0.985,3.82
2026-03-07,A039,22,315.7,0.747,0.904,0.977,4.27
2026-05-01,A039,24,633.2,0.797,0.855,0.824,3.84
2026-01-28,A039,27,667.9,0.633,0.917,0.875,3.95
2026-03-04,A039,46,476.6,0.581,0.737,0.921,4.14
2026-03-08,A039,19,297.8,0.788,0.698,0.851,4.1
2026-03-27,A039,15,687.2,0.751,0.839,0.938,4.25
2026-02-24,A039,39,397.2,0.694,0.663,0.933,4.48
2026-06-21,A039,49,696.6,0.776,0.913,0.829,4.67
2026-06-08,A039,41,241.4,0.668,0.797,0.807,4.58
2026-07-15,A039,36,615.4,0.716,0.63,0.929,3.36
2026-06-11,A039,16,264.9,0.919,0.916,0.917,3.92
2026-03-14,A039,58,282.9,0.828,0.896,0.817,3.87
2026-05-21,A039,50,282.3,0.742,0.738,0.989,4.01
2026-04-30,A039,41,409.0,0.767,0.789,0.954,3.24
2026-06-19,A039,43,512.5,0.655,0.937,0.96,3.42
2026-05-07,A039,23,423.1,0.913,0.652,0.965,4.49
2026-02-07,A039,30,702.3,0.685,0.696,0.968,4.35
2026-04-21,A039,34,243.3,0.828,0.801,0.988,3.92
2026-03-11,A039,40,468.9,0.887,0.666,0.93,3.48
2026-02-03,A039,47,531.5,0.829,0.642,0.822,4.22
